,Unnamed: 0,Date,PitcherID,Pitcher,G,GS,IP,H,K,BB,R,HR,Outs,GS2
9869,9869,6/24/2024,700249,Cade Povich,1,1,5.2,7,5,1,3,1,17.0,48.0
9870,9870,6/24/2024,666142,Cole Ragans,1,1,6.0,4,11,3,1,0,18.0,70.0
9875,9875,6/24/2024,680885,Spencer Schwellenbach,1,1,5.0,8,6,0,4,0,15.0,48.0
9878,9878,6/24/2024,686730,Carson Spiers,1,1,6.0,7,5,1,3,0,18.0,56.0
9880,9880,6/24/2024,657006,Justin Steele,1,1,7.1,6,9,1,2,2,22.0,61.0
9886,9886,6/24/2024,663362,Matt Waldron,1,1,6.0,5,8,2,2,0,18.0,64.0
9890,9890,6/24/2024,693433,Bryan Woo,1,1,3.0,5,3,0,1,0,9.0,48.0
9893,9893,6/25/2024,671106,Logan Allen,1,1,3.0,9,5,1,6,3,9.0,7.0
9896,9896,6/25/2024,542881,Tyler Anderson,1,1,5.0,5,2,5,3,1,15.0,37.0
9904,9904,6/25/2024,678394,Brayan Bello,1,1,2.1,5,2,3,7,1,7.0,13.0
9910,9910,6/25/2024,686613,Hunter Brown,1,1,6.0,2,7,3,0,0,18.0,73.0
9913,9913,6/25/2024,622491,Luis Castillo,1,1,5.1,5,4,4,4,1,16.0,40.0
9914,9914,6/25/2024,630023,Yonny Chirinos,1,1,5.0,3,5,3,1,0,15.0,60.0
9917,9917,6/25/2024,543037,Gerrit Cole,1,1,4.0,7,0,4,6,4,12.0,0.0
9926,9926,6/25/2024,623167,Chris Flexen,1,1,5.2,6,3,3,4,2,17.0,35.0
9931,9931,6/25/2024,592332,Kevin Gausman,1,1,6.0,5,5,1,3,2,18.0,48.0
9933,9933,6/25/2024,596295,Austin Gomber,1,1,5.1,8,4,0,5,0,16.0,45.0
9934,9934,6/25/2024,669022,MacKenzie Gore,1,1,5.0,5,1,3,5,1,15.0,34.0
9936,9936,6/25/2024,668881,Hunter Greene,1,1,4.0,7,5,2,6,1,12.0,27.0
9938,9938,6/25/2024,571760,Andrew Heaney,1,1,5.0,6,4,2,2,1,15.0,46.0
9939,9939,6/25/2024,543294,Kyle Hendricks,1,1,7.0,5,4,1,2,0,21.0,68.0
9945,9945,6/25/2024,608344,Cole Irvin,1,1,4.0,10,1,0,4,1,12.0,27.0
9948,9948,6/25/2024,656605,Mitch Keller,1,1,5.2,6,6,3,3,0,17.0,53.0
9952,9952,6/25/2024,641793,Zack Littell,1,1,5.0,4,6,1,2,1,15.0,54.0
9954,9954,6/25/2024,607625,Seth Lugo,1,1,6.0,2,8,2,0,0,18.0,76.0
9958,9958,6/25/2024,800049,Adam Mazur,1,1,5.0,6,0,1,4,1,15.0,38.0
9960,9960,6/25/2024,676272,Bobby Miller,1,1,2.0,4,1,3,3,1,6.0,24.0
9962,9962,6/25/2024,571948,Hoby Milner,1,1,2.0,2,2,0,1,0,6.0,47.0
9971,9971,6/25/2024,656849,David Peterson,1,1,4.1,3,8,5,1,1,13.0,49.0
9972,9972,6/25/2024,694297,Brandon Pfaadt,1,1,6.1,5,2,2,4,2,19.0,42.0
9979,9979,6/25/2024,678495,Randy Rodr\xc3\xadguez,1,1,2.2,1,5,2,1,0,8.0,52.0
9982,9982,6/25/2024,657746,Joe Ryan,1,1,6.0,6,5,0,4,1,18.0,51.0
9987,9987,6/25/2024,669373,Tarik Skubal,1,1,7.0,3,7,1,0,0,21.0,81.0
9991,9991,6/25/2024,687765,Mitch Spence,1,1,5.1,8,6,1,6,1,16.0,36.0
9993,9993,6/25/2024,624133,Ranger Su\xc3\xa1rez,1,1,6.0,8,4,0,2,0,18.0,58.0
10013,10013,6/26/2024,681293,Spencer Arrighetti,1,1,7.0,3,10,0,0,0,21.0,86.0
10014,10014,6/26/2024,668933,Graham Ashcraft,1,1,5.1,9,3,1,6,2,16.0,25.0
10016,10016,6/26/2024,678368,Valente Bellozo,1,1,5.0,2,2,0,0,0,15.0,68.0
10018,10018,6/26/2024,806185,Hayden Birdsong,1,1,4.2,6,5,3,3,1,14.0,40.0
10021,10021,6/26/2024,471911,Carlos Carrasco,1,1,5.0,6,3,2,2,1,15.0,45.0
10022,10022,6/26/2024,656302,Dylan Cease,1,1,7.0,1,9,2,0,0,21.0,85.0
10025,10025,6/26/2024,672710,Roansy Contreras,1,1,3.0,4,2,2,1,0,9.0,45.0
10027,10027,6/26/2024,676710,Kutter Crawford,1,1,1.1,0,2,2,0,0,4.0,46.0
10034,10034,6/26/2024,693821,Bryce Elder,1,1,6.0,4,4,0,2,0,18.0,66.0
10035,10035,6/26/2024,543135,Nathan Eovaldi,1,1,7.0,9,4,1,5,2,21.0,39.0
10037,10037,6/26/2024,683155,Joey Estes,1,1,5.2,3,8,2,2,0,17.0,66.0
10038,10038,6/26/2024,607200,Erick Fedde,1,1,6.0,5,5,1,4,1,18.0,51.0
10039,10039,6/26/2024,663372,Ryan Feltner,1,1,6.0,6,2,1,2,0,18.0,58.0
10042,10042,6/26/2024,502043,Kyle Gibson,1,1,4.0,4,4,5,4,0,12.0,38.0
10043,10043,6/26/2024,661563,Luis Gil,1,1,4.1,4,2,4,5,1,13.0,31.0
10047,10047,6/26/2024,687792,DJ Herz,1,1,3.1,6,1,2,4,1,10.0,27.0
10052,10052,6/26/2024,663947,Tyler Holton,1,1,1.2,4,1,1,1,0,5.0,38.0
10064,10064,6/26/2024,572971,Dallas Keuchel,1,1,4.0,8,4,1,5,2,12.0,23.0
10069,10069,6/26/2024,669923,George Kirby,1,1,6.0,4,7,0,1,0,18.0,72.0
10075,10075,6/26/2024,669461,Matthew Liberatore,1,1,6.0,2,8,1,0,0,18.0,78.0
10076,10076,6/26/2024,625643,Reynaldo L\xc3\xb3pez,1,1,5.0,4,5,4,2,0,15.0,53.0
10077,10077,6/26/2024,640455,Sean Manaea,1,1,5.0,2,3,5,0,0,15.0,59.0
10090,10090,6/26/2024,669194,Ryne Nelson,1,1,3.2,10,3,0,6,0,11.0,27.0
10093,10093,6/26/2024,682847,Luis Ortiz,1,1,6.0,4,7,0,1,0,18.0,72.0
10096,10096,6/26/2024,686752,Ryan Pepiot,1,1,5.1,1,8,2,1,0,16.0,71.0
10101,10101,6/26/2024,680570,Grayson Rodriguez,1,1,7.0,5,4,0,2,2,21.0,58.0
10102,10102,6/26/2024,684320,Yariel Rodr\xc3\xadguez,1,1,1.0,0,0,1,0,0,3.0,44.0
10108,10108,6/26/2024,663903,Brady Singer,1,1,7.1,5,5,1,1,0,22.0,74.0
10114,10114,6/26/2024,694813,Gavin Stone,1,1,9.0,4,7,0,0,0,27.0,93.0
10119,10119,6/26/2024,605513,Spencer Turnbull,1,1,3.0,1,2,2,1,1,9.0,45.0
10126,10126,6/26/2024,669713,Hayden Wesneski,1,1,4.0,2,7,1,3,2,12.0,44.0
10128,10128,6/26/2024,680573,Simeon Woods Richardson,1,1,5.1,4,4,2,3,0,16.0,55.0
10133,10133,6/27/2024,671096,Andrew Abbott,1,1,5.0,2,2,6,2,1,15.0,44.0
10137,10137,6/27/2024,621244,Jos\xc3\xa9 Berr\xc3\xados,1,1,7.0,2,8,3,2,1,21.0,68.0
10143,10143,6/27/2024,669203,Corbin Burnes,1,1,7.0,9,5,0,1,1,21.0,60.0
10145,10145,6/27/2024,669721,Davis Daniel,1,1,8.0,4,8,0,0,0,24.0,88.0
10148,10148,6/27/2024,701581,David Festa,1,1,5.0,7,2,1,5,1,15.0,35.0
10149,10149,6/27/2024,656427,Jack Flaherty,1,1,5.2,7,7,1,5,3,17.0,32.0
10154,10154,6/27/2024,592351,Jon Gray,1,1,5.0,9,1,1,8,2,15.0,15.0
10158,10158,6/27/2024,663855,Jordan Hicks,1,1,5.0,5,7,2,3,1,15.0,48.0
10162,10162,6/27/2024,684007,Shota Imanaga,1,1,6.0,5,3,2,3,0,18.0,56.0
10168,10168,6/27/2024,641771,Chad Kuhl,1,1,3.0,1,3,2,0,0,9.0,55.0
10170,10170,6/27/2024,594902,Ben Lively,1,1,6.0,6,5,1,2,0,18.0,61.0
10177,10177,6/27/2024,571945,Miles Mikolas,1,1,4.1,12,1,1,9,1,13.0,8.0
10181,10181,6/27/2024,656756,Jordan Montgomery,1,1,2.2,10,1,1,7,0,8.0,14.0
10185,10185,6/27/2024,607074,Carlos Rod\xc3\xb3n,1,1,5.0,10,8,1,8,2,15.0,20.0
10186,10186,6/27/2024,669432,Trevor Rogers,1,1,6.0,6,4,4,3,1,18.0,45.0
10187,10187,6/27/2024,519242,Chris Sale,1,1,7.0,4,11,1,1,1,21.0,74.0
10196,10196,6/27/2024,608379,Michael Wacha,1,1,5.1,7,6,2,1,0,16.0,57.0
10199,10199,6/27/2024,554430,Zack Wheeler,1,1,6.2,7,5,2,2,0,20.0,61.0
10200,10200,6/27/2024,671096,Andrew Abbott,1,1,5.0,2,2,6,2,1,15.0,44.0
10204,10204,6/27/2024,621244,Jos\xc3\xa9 Berr\xc3\xados,1,1,7.0,2,8,3,2,1,21.0,68.0
10210,10210,6/27/2024,669203,Corbin Burnes,1,1,7.0,9,5,0,1,1,21.0,60.0
10212,10212,6/27/2024,669721,Davis Daniel,1,1,8.0,4,8,0,0,0,24.0,88.0
10215,10215,6/27/2024,701581,David Festa,1,1,5.0,7,2,1,5,1,15.0,35.0
10216,10216,6/27/2024,656427,Jack Flaherty,1,1,5.2,7,7,1,5,3,17.0,32.0
10221,10221,6/27/2024,592351,Jon Gray,1,1,5.0,9,1,1,8,2,15.0,15.0
10225,10225,6/27/2024,663855,Jordan Hicks,1,1,5.0,5,7,2,3,1,15.0,48.0
10229,10229,6/27/2024,684007,Shota Imanaga,1,1,6.0,5,3,2,3,0,18.0,56.0
10235,10235,6/27/2024,641771,Chad Kuhl,1,1,3.0,1,3,2,0,0,9.0,55.0
10237,10237,6/27/2024,594902,Ben Lively,1,1,6.0,6,5,1,2,0,18.0,61.0
10244,10244,6/27/2024,571945,Miles Mikolas,1,1,4.1,12,1,1,9,1,13.0,8.0
10248,10248,6/27/2024,656756,Jordan Montgomery,1,1,2.2,10,1,1,7,0,8.0,14.0
10252,10252,6/27/2024,607074,Carlos Rod\xc3\xb3n,1,1,5.0,10,8,1,8,2,15.0,20.0
10253,10253,6/27/2024,669432,Trevor Rogers,1,1,6.0,6,4,4,3,1,18.0,45.0
10254,10254,6/27/2024,519242,Chris Sale,1,1,7.0,4,11,1,1,1,21.0,74.0
10263,10263,6/27/2024,608379,Michael Wacha,1,1,5.1,7,6,2,1,0,16.0,57.0
10266,10266,6/27/2024,554430,Zack Wheeler,1,1,6.2,7,5,2,2,0,20.0,61.0
10276,10276,6/28/2024,669854,Ronel Blanco,1,1,5.2,6,5,3,3,3,17.0,34.0
10282,10282,6/28/2024,677944,Slade Cecconi,1,1,4.0,5,7,2,3,0,12.0,48.0
10292,10292,6/28/2024,621107,Zach Eflin,1,1,6.0,4,6,1,0,0,18.0,72.0
10302,10302,6/28/2024,669302,Logan Gilbert,1,1,6.0,4,3,0,2,1,18.0,59.0
10308,10308,6/28/2024,641712,Dakota Hudson,1,1,5.0,6,3,5,5,0,15.0,36.0
10315,10315,6/28/2024,579328,Yusei Kikuchi,1,1,5.0,4,7,1,4,1,15.0,49.0
10319,10319,6/28/2024,689017,Landon Knack,1,1,4.2,5,7,0,1,1,14.0,56.0
10328,10328,6/28/2024,628317,Kenta Maeda,1,1,5.1,6,4,1,2,1,16.0,50.0
10329,10329,6/28/2024,679525,Alec Marsh,1,1,6.0,4,5,2,1,1,18.0,60.0
10337,10337,6/28/2024,663474,Triston McKenzie,1,1,2.1,5,3,3,5,2,7.0,14.0
10342,10342,6/28/2024,593423,Frankie Montas,1,1,6.0,2,5,3,1,0,18.0,68.0
10345,10345,6/28/2024,450203,Charlie Morton,1,1,6.1,3,7,1,0,0,19.0,77.0
10348,10348,6/28/2024,641927,Bailey Ober,1,1,6.0,2,9,3,1,0,18.0,72.0
10350,10350,6/28/2024,669467,Andre Pallante,1,1,5.1,4,5,3,0,0,16.0,63.0
10351,10351,6/28/2024,680730,Mitchell Parker,1,1,5.0,6,5,1,2,1,15.0,49.0
10356,10356,6/28/2024,527048,Mart\xc3\xadn P\xc3\xa9rez,1,1,4.0,8,4,2,6,1,12.0,24.0
10357,10357,6/28/2024,601713,Nick Pivetta,1,1,4.0,7,4,1,5,1,12.0,31.0
10358,10358,6/28/2024,668676,Zach Plesac,1,1,2.2,1,3,4,2,0,8.0,43.0
10359,10359,6/28/2024,500779,Jose Quintana,1,1,4.0,6,7,3,2,1,12.0,41.0
10360,10360,6/28/2024,607067,Colin Rea,1,1,5.1,3,8,2,2,1,16.0,58.0
10364,10364,6/28/2024,650911,Cristopher S\xc3\xa1nchez,1,1,9.0,3,9,0,0,0,27.0,97.0
10366,10366,6/28/2024,453286,Max Scherzer,1,1,5.1,4,4,2,2,1,16.0,52.0
10368,10368,6/28/2024,676664,JP Sears,1,1,6.0,5,6,1,3,1,18.0,55.0
10373,10373,6/28/2024,573186,Marcus Stroman,1,1,4.1,5,3,3,3,0,13.0,44.0
10374,10374,6/28/2024,544150,Albert Su\xc3\xa1rez,1,1,6.0,3,2,0,0,0,18.0,72.0
10375,10375,6/28/2024,592791,Jameson Taillon,1,1,6.0,4,5,1,3,1,18.0,56.0
10377,10377,6/28/2024,689672,Drew Thorpe,1,1,6.0,2,4,1,2,1,18.0,62.0
10380,10380,6/28/2024,667725,Kyle Tyler,1,1,4.2,4,4,2,1,0,14.0,57.0
10381,10381,6/28/2024,681190,Randy V\xc3\xa1squez,1,1,4.0,5,1,1,1,0,12.0,50.0
10386,10386,6/28/2024,657277,Logan Webb,1,1,7.0,5,6,3,2,0,21.0,66.0
10400,10400,6/29/2024,605135,Chris Bassitt,1,1,6.0,6,8,2,0,0,18.0,68.0
10403,10403,6/29/2024,676440,Tanner Bibee,1,1,6.0,4,3,0,2,2,18.0,53.0
10408,10408,6/29/2024,656288,Griffin Canning,1,1,6.0,6,4,2,4,1,18.0,46.0
10409,10409,6/29/2024,686563,Jonathan Cannon,1,1,5.2,3,3,1,3,2,17.0,48.0
10412,10412,6/29/2024,650644,Aaron Civale,1,1,5.2,6,2,4,2,1,17.0,44.0
10413,10413,6/29/2024,641482,Nestor Cortes,1,1,4.1,7,5,1,3,1,13.0,40.0
10428,10428,6/29/2024,608331,Max Fried,1,1,6.0,6,4,3,1,0,18.0,59.0
10431,10431,6/29/2024,668678,Zac Gallen,1,1,6.0,1,7,1,0,0,18.0,79.0
10434,10434,6/29/2024,607192,Tyler Glasnow,1,1,3.0,7,1,2,5,0,9.0,26.0
10436,10436,6/29/2024,543243,Sonny Gray,1,1,4.1,7,6,1,3,0,13.0,47.0
10438,10438,6/29/2024,663687,Hogan Harris,1,1,3.1,10,3,1,3,0,10.0,32.0
10449,10449,6/29/2024,656557,Tanner Houck,1,1,4.1,9,4,1,7,3,13.0,11.0
10454,10454,6/29/2024,663623,Jake Irvin,1,1,6.0,1,5,3,1,1,18.0,64.0
10464,10464,6/29/2024,650633,Michael King,1,1,6.0,5,6,1,1,1,18.0,61.0
10468,10468,6/29/2024,641154,Pablo L\xc3\xb3pez,1,1,6.0,4,9,1,1,1,18.0,66.0
10469,10469,6/29/2024,547179,Michael Lorenzen,1,1,5.0,4,3,4,5,2,15.0,30.0
10473,10473,6/29/2024,656731,Tylor Megill,1,1,5.1,5,6,3,4,1,16.0,44.0
10474,10474,6/29/2024,682243,Bryce Miller,1,1,5.0,5,6,1,2,0,15.0,58.0
10475,10475,6/29/2024,669062,Erik Miller,1,1,1.0,0,1,0,0,0,3.0,47.0
10477,10477,6/29/2024,682610,Roddery Mu\xc3\xb1oz,1,1,4.2,5,4,2,2,1,14.0,46.0
10478,10478,6/29/2024,668964,Tobias Myers,1,1,6.0,7,6,2,3,1,18.0,49.0
10482,10482,6/29/2024,605400,Aaron Nola,1,1,6.2,6,9,0,3,1,20.0,62.0
10484,10484,6/29/2024,681857,Reese Olson,1,1,6.0,5,9,3,2,0,18.0,63.0
10492,10492,6/29/2024,700249,Cade Povich,1,1,5.0,5,3,0,2,2,15.0,45.0
10495,10495,6/29/2024,615698,Cal Quantrill,1,1,5.1,7,8,0,5,3,16.0,33.0
10496,10496,6/29/2024,666142,Cole Ragans,1,1,4.2,6,6,1,5,1,14.0,39.0
10506,10506,6/29/2024,694973,Paul Skenes,1,1,6.0,6,9,2,1,1,18.0,60.0
10511,10511,6/29/2024,686730,Carson Spiers,1,1,6.0,3,4,1,1,1,18.0,63.0
10512,10512,6/29/2024,657006,Justin Steele,1,1,6.0,7,5,0,3,0,18.0,58.0
10518,10518,6/29/2024,664285,Framber Valdez,1,1,4.2,8,5,3,3,1,14.0,36.0
10532,10532,6/30/2024,671106,Logan Allen,1,1,4.1,6,3,0,3,0,13.0,48.0
10533,10533,6/30/2024,542881,Tyler Anderson,1,1,4.2,7,2,1,6,1,14.0,30.0
10539,10539,6/30/2024,702352,Spencer Bivens,1,1,5.0,4,3,0,1,1,15.0,56.0
10540,10540,6/30/2024,671737,Taj Bradley,1,1,5.2,3,11,2,0,0,17.0,75.0
10545,10545,6/30/2024,622491,Luis Castillo,1,1,5.0,6,3,0,3,0,15.0,52.0
10548,10548,6/30/2024,630023,Yonny Chirinos,1,1,4.1,9,4,1,3,1,13.0,35.0
10551,10551,6/30/2024,543037,Gerrit Cole,1,1,5.0,3,6,1,1,0,15.0,65.0
10553,10553,6/30/2024,571578,Patrick Corbin,1,1,6.0,8,5,1,4,2,18.0,39.0
10554,10554,6/30/2024,676979,Garrett Crochet,1,1,7.0,5,11,0,2,0,21.0,77.0
10559,10559,6/30/2024,681869,Shawn Dubin,1,1,3.1,0,2,3,0,0,10.0,56.0
10563,10563,6/30/2024,663559,Bailey Falter,1,1,5.0,2,5,4,1,0,15.0,60.0
10567,10567,6/30/2024,607536,Kyle Freeland,1,1,6.2,7,3,2,2,1,20.0,53.0
10570,10570,6/30/2024,592332,Kevin Gausman,1,1,4.1,7,7,5,7,1,13.0,22.0
10572,10572,6/30/2024,668881,Hunter Greene,1,1,4.2,4,6,2,1,0,14.0,59.0
10573,10573,6/30/2024,571760,Andrew Heaney,1,1,7.0,5,10,0,2,0,21.0,76.0
10575,10575,6/30/2024,543294,Kyle Hendricks,1,1,3.2,7,3,1,7,2,11.0,16.0
10582,10582,6/30/2024,608344,Cole Irvin,1,1,3.2,5,2,2,5,1,11.0,29.0
10594,10594,6/30/2024,607625,Seth Lugo,1,1,6.0,4,10,1,0,0,18.0,76.0
10595,10595,6/30/2024,458681,Lance Lynn,1,1,6.0,2,6,1,0,0,18.0,76.0
10604,10604,6/30/2024,665622,Luis Medina,1,1,6.0,4,5,3,1,0,18.0,64.0
10606,10606,6/30/2024,663554,Casey Mize,1,1,5.1,3,2,2,0,0,16.0,64.0
10617,10617,6/30/2024,572020,James Paxton,1,1,4.0,12,4,2,9,1,12.0,7.0
10619,10619,6/30/2024,642547,Freddy Peralta,1,1,7.0,2,8,2,1,1,21.0,73.0
10622,10622,6/30/2024,694297,Brandon Pfaadt,1,1,6.0,5,8,2,1,1,18.0,61.0
10635,10635,6/30/2024,657746,Joe Ryan,1,1,5.2,6,10,0,1,0,17.0,69.0
10637,10637,6/30/2024,680885,Spencer Schwellenbach,1,1,5.0,5,7,2,4,2,15.0,39.0
10639,10639,6/30/2024,622663,Luis Severino,1,1,7.0,8,3,1,4,1,21.0,49.0
10648,10648,6/30/2024,624133,Ranger Su\xc3\xa1rez,1,1,4.2,10,0,2,6,1,14.0,20.0
10658,10658,6/30/2024,663362,Matt Waldron,1,1,4.1,6,3,1,3,2,13.0,34.0
10662,10662,6/30/2024,670174,Josh Winckowski,1,1,5.0,4,1,0,0,0,15.0,63.0
10664,10664,7/1/2024,686613,Hunter Brown,1,1,6.0,2,5,3,0,0,18.0,71.0
10670,10670,7/1/2024,596295,Austin Gomber,1,1,6.0,9,3,0,4,1,18.0,43.0
10671,10671,7/1/2024,669022,MacKenzie Gore,1,1,5.2,5,8,1,1,0,17.0,67.0
10685,10685,7/1/2024,656849,David Peterson,1,1,6.1,7,2,1,2,0,19.0,58.0
10688,10688,7/1/2024,684320,Yariel Rodr\xc3\xadguez,1,1,6.2,2,6,2,1,1,20.0,69.0
10692,10692,7/1/2024,642239,Rob Zastryzny,1,1,1.0,0,0,0,0,0,3.0,46.0
10697,10697,7/2/2024,681293,Spencer Arrighetti,1,1,4.0,6,5,4,6,2,12.0,19.0
10698,10698,7/2/2024,668933,Graham Ashcraft,1,1,5.0,4,3,2,3,0,15.0,52.0
10703,10703,7/2/2024,678368,Valente Bellozo,1,1,5.0,7,8,1,5,1,15.0,41.0
10704,10704,7/2/2024,621244,Jos\xc3\xa9 Berr\xc3\xados,1,1,5.0,5,1,2,5,1,15.0,36.0
10705,10705,7/2/2024,806185,Hayden Birdsong,1,1,5.0,4,5,2,2,2,15.0,45.0
10713,10713,7/2/2024,471911,Carlos Carrasco,1,1,6.0,4,7,1,3,2,18.0,52.0
10714,10714,7/2/2024,656302,Dylan Cease,1,1,3.2,8,5,2,6,2,11.0,17.0
10720,10720,7/2/2024,676710,Kutter Crawford,1,1,6.0,3,7,0,1,1,18.0,68.0
10729,10729,7/2/2024,543135,Nathan Eovaldi,1,1,7.0,1,6,0,0,0,21.0,86.0
10732,10732,7/2/2024,663372,Ryan Feltner,1,1,5.0,6,3,2,1,0,15.0,54.0
10738,10738,7/2/2024,623167,Chris Flexen,1,1,6.0,6,3,1,3,2,18.0,44.0
10742,10742,7/2/2024,502043,Kyle Gibson,1,1,5.0,5,8,1,4,2,15.0,42.0
10743,10743,7/2/2024,661563,Luis Gil,1,1,4.0,2,3,3,4,1,12.0,39.0
10750,10750,7/2/2024,687792,DJ Herz,1,1,5.2,5,10,0,1,1,17.0,65.0
10758,10758,7/2/2024,656605,Mitch Keller,1,1,5.0,9,5,0,5,2,15.0,30.0
10762,10762,7/2/2024,572971,Dallas Keuchel,1,1,5.1,4,5,2,2,1,16.0,53.0
10765,10765,7/2/2024,669923,George Kirby,1,1,6.1,7,5,1,2,0,19.0,61.0
10770,10770,7/2/2024,641793,Zack Littell,1,1,5.0,4,4,0,0,0,15.0,66.0
10772,10772,7/2/2024,625643,Reynaldo L\xc3\xb3pez,1,1,4.1,4,6,4,2,2,13.0,38.0
10773,10773,7/2/2024,640455,Sean Manaea,1,1,7.0,5,5,2,1,0,21.0,70.0
10774,10774,7/2/2024,573009,Joe Mantiply,1,1,0.2,1,0,0,1,0,2.0,39.0
10782,10782,7/2/2024,675650,Michael Mercado,1,1,5.0,2,4,2,1,0,15.0,63.0
10783,10783,7/2/2024,676272,Bobby Miller,1,1,5.0,4,4,3,2,1,15.0,48.0
10797,10797,7/2/2024,680570,Grayson Rodriguez,1,1,6.1,2,8,4,0,0,19.0,74.0
10805,10805,7/2/2024,663903,Brady Singer,1,1,5.0,3,4,3,1,0,15.0,59.0
10806,10806,7/2/2024,669373,Tarik Skubal,1,1,6.0,4,7,1,3,1,18.0,58.0
10809,10809,7/2/2024,667755,Jos\xc3\xa9 Soriano,1,1,4.0,3,4,1,4,2,12.0,36.0
10811,10811,7/2/2024,687765,Mitch Spence,1,1,5.1,6,5,1,1,0,16.0,60.0
10820,10820,7/2/2024,669713,Hayden Wesneski,1,1,5.0,5,7,3,5,2,15.0,34.0
10821,10821,7/2/2024,680573,Simeon Woods Richardson,1,1,5.2,4,4,2,3,2,17.0,45.0
10823,10823,7/3/2024,671096,Andrew Abbott,1,1,6.1,3,2,4,1,0,19.0,63.0
10834,10834,7/3/2024,678394,Brayan Bello,1,1,6.2,7,7,1,1,0,20.0,68.0
10837,10837,7/3/2024,669854,Ronel Blanco,1,1,5.2,4,4,2,2,0,17.0,60.0
10842,10842,7/3/2024,669721,Davis Daniel,1,1,5.0,7,3,1,4,2,15.0,33.0
10846,10846,7/3/2024,683155,Joey Estes,1,1,9.0,5,4,1,0,0,27.0,86.0
10850,10850,7/3/2024,607200,Erick Fedde,1,1,6.0,3,3,3,1,0,18.0,64.0
10851,10851,7/3/2024,701581,David Festa,1,1,5.0,9,6,0,7,3,15.0,19.0
10858,10858,7/3/2024,669302,Logan Gilbert,1,1,5.1,6,6,3,4,1,16.0,42.0
10860,10860,7/3/2024,592351,Jon Gray,1,1,4.0,7,2,2,3,1,12.0,33.0
10864,10864,7/3/2024,663855,Jordan Hicks,1,1,5.0,8,6,2,3,0,15.0,47.0
10870,10870,7/3/2024,641712,Dakota Hudson,1,1,4.2,7,4,3,3,1,14.0,37.0
10872,10872,7/3/2024,684007,Shota Imanaga,1,1,6.0,6,8,1,3,2,18.0,49.0
10876,10876,7/3/2024,683003,Jared Jones,1,1,5.0,4,5,2,1,0,15.0,60.0
10880,10880,7/3/2024,579328,Yusei Kikuchi,1,1,5.2,5,5,2,2,1,17.0,53.0
10884,10884,7/3/2024,665152,Dean Kremer,1,1,5.0,2,8,2,0,0,15.0,70.0
10896,10896,7/3/2024,800049,Adam Mazur,1,1,4.0,7,4,0,4,0,12.0,42.0
10898,10898,7/3/2024,691441,Cristian Mena,1,1,3.0,4,2,3,4,2,9.0,22.0
10899,10899,7/3/2024,571945,Miles Mikolas,1,1,6.0,5,4,0,2,0,18.0,64.0
10903,10903,7/3/2024,672456,Keider Montero,1,1,6.1,6,4,1,2,1,19.0,56.0
10911,10911,7/3/2024,680730,Mitchell Parker,1,1,6.0,5,5,0,5,3,18.0,38.0
10912,10912,7/3/2024,686752,Ryan Pepiot,1,1,4.0,4,0,3,2,0,12.0,44.0
10917,10917,7/3/2024,607067,Colin Rea,1,1,7.0,6,4,0,0,0,21.0,74.0
10918,10918,7/3/2024,607074,Carlos Rod\xc3\xb3n,1,1,5.1,3,8,2,3,2,16.0,49.0
10919,10919,7/3/2024,669432,Trevor Rogers,1,1,3.0,5,6,3,2,0,9.0,42.0
10921,10921,7/3/2024,519242,Chris Sale,1,1,6.0,3,9,2,1,0,18.0,72.0
10924,10924,7/3/2024,681035,Christian Scott,1,1,5.2,6,2,2,4,1,17.0,42.0
10929,10929,7/3/2024,694813,Gavin Stone,1,1,3.0,7,3,3,4,1,9.0,23.0
10938,10938,7/3/2024,608379,Michael Wacha,1,1,6.0,2,8,3,1,1,18.0,65.0
10941,10941,7/3/2024,554430,Zack Wheeler,1,1,6.0,5,7,2,2,0,18.0,63.0
10942,10942,7/3/2024,668909,Gavin Williams,1,1,4.0,7,2,2,5,0,12.0,33.0
10957,10957,7/4/2024,605135,Chris Bassitt,1,1,5.0,8,3,4,4,0,15.0,37.0
10963,10963,7/4/2024,669203,Corbin Burnes,1,1,6.0,4,6,1,2,1,18.0,60.0
10966,10966,7/4/2024,672710,Roansy Contreras,1,1,2.2,3,1,3,2,0,8.0,39.0
10971,10971,7/4/2024,621107,Zach Eflin,1,1,5.0,7,3,1,5,1,15.0,36.0
10979,10979,7/4/2024,668678,Zac Gallen,1,1,4.0,4,4,3,3,0,12.0,45.0
10987,10987,7/4/2024,663623,Jake Irvin,1,1,8.0,1,8,1,0,0,24.0,92.0
10992,10992,7/4/2024,650633,Michael King,1,1,5.1,4,5,2,1,0,16.0,62.0
10995,10995,7/4/2024,689017,Landon Knack,1,1,4.1,4,6,1,4,3,13.0,32.0
10998,10998,7/4/2024,594902,Ben Lively,1,1,6.0,6,6,1,3,1,18.0,53.0
11000,11000,7/4/2024,628317,Kenta Maeda,1,1,3.2,9,3,3,9,1,11.0,8.0
11001,11001,7/4/2024,679525,Alec Marsh,1,1,3.0,6,1,3,5,1,9.0,20.0
11006,11006,7/4/2024,682243,Bryce Miller,1,1,5.2,8,6,1,2,1,17.0,50.0
11010,11010,7/4/2024,593423,Frankie Montas,1,1,5.0,4,4,3,2,2,15.0,42.0
